num_debate,canal,username,fecha,comentario,num_likes,comentario_editado,Claudia,Maynez,Ninguno,Xóchitl,topic
2,unotv,DAVIDGALVEZOLIVERA-kh8xw,28/04/2024,Opino que esta muy bien. En general por que así es un debate respaldar platear ganarse la confianza a la gente. Me acuerdo cuando AMLO atacaba mucho expresamente anteriores y lo sigue haciendo hasta ahora es un sr. Autoritario y repartidor de millones.. fue a  donde a mi rancho hace dos año atrás y propuso construir la hospital general y más adecuado para el municipio y nunca se hizo la gente querían verlo en persona y nunca lo vieron paso en un trocota hasta en la televisión volvieron a verlo y pues eso no se hace como gobierno luego liego se nota que negocia con los nardos y lavado de dinero... en mi municipio nunca esta atendido por el gobierno yo por eso perdí la confianza le regale mi voto por mi pueblo por mexico etc. Pero creo ahora ya es una desepcio,3,opino que esta muy bien.en general por que así es un debate respaldar platear ganarse la confianza a la gente.me acuerdo cuando amlo atacaba mucho expresamente anteriores y lo sigue haciendo hasta ahora es un sr.autoritario y repartidor de millones..fue a donde a mi rancho hace dos año atrás y propuso construir la hospital general y más adecuado para el municipio y nunca se hizo la gente querían verlo en persona y nunca lo vieron paso en un trocota hasta en la televisión volvieron a verlo y pues eso no se hace como gobierno luego liego se nota que negocia con los narcotraficantes y lavado de dinero...en mi municipio nunca esta atendido por el gobierno yo por eso perdí la confianza le regale mi voto por mi pueblo por mexico etc.pero creo ahora ya es una desepcio,-1,-1,0,0,-1
2,unotv,almamendoza1208,28/04/2024,que pedo con el 2:27:31 xq no se escucha la conclusión de Maynez? alguien que me diga qué fue lo que evitan que escuchemos?,0,que pedo con el 2:27:31 porque no se escucha la conclusión de maynez?alguien que me diga qué fue lo que evitan que escuchemos?,0,-1,0,0,5
2,unotv,user-if9yr6uw6n,28/04/2024,Los valores son importantes no puedes poner sobrenombres señora xochitl en algún momento les dijiste a las personas huevonas y hasta te lo aplaude Fox que vive bien por los salarios que percibe aún por haber sido presidente y qué lo que prometio no hizo nada perdón si lo hizo le dio vida de Reyna a su Martitha e hijos mmmmm,0,los valores son importantes no puedes poner sobrenombres señora xochitl en algún momento les dijiste a las personas huevonas y hasta te lo aplaude fox que vive bien por los salarios que percibe aún por haber sido presidente y qué lo que prometio no hizo nada perdón si lo hizo le dio vida de reyna a su martitha e hijos mmmmm,0,0,0,-1,4
2,unotv,asheyruiz5705,28/04/2024,"Por qué nadie habla de Maynez, trae muy buenas propuestas, las candidatas nada más pelean entre ellas y Maynez si está enfocado en las propuestas",4,"por qué nadie habla de maynez,trae muy buenas propuestas,las candidatas nada más pelean entre ellas y maynez si está enfocado en las propuestas",0,1,0,0,-1
2,unotv,josejuanlagunes2520,28/04/2024,"Vamos con Claudia, no hay más!!!",25,"vamos con claudia,no hay más!!!",1,0,0,0,8
2,unotv,josealberto-bx9fl,28/04/2024,Que bueno Claudia que te diste tu lugar y no caer en sus juegos de Xochitl 2:00:45 2:00:52 2:00:56,1,que bueno claudia que te diste tu lugar y no caer en sus juegos de xochitl 2:00:45 2:00:52 2:00:56,1,0,0,-1,-1
2,unotv,angelojeda7069,28/04/2024,UN AUDIO DE LA COCHIL INTERRUMPE AL CANDIDATO DE MC,3,un audio de la xochitl interrumpe al candidato de mc,0,0,0,-1,27
2,unotv,AzucenaReyes-vg5fm,28/04/2024,Xochitl nomas atacando y ofendiendo como cae mal,11,xochitl nomas atacando y ofendiendo como cae mal,0,0,0,-1,-1
2,unotv,JibranTovar,28/04/2024,Algo que me parece extraño es que aún con todo el repudio que genera la candidata X aún en la encuesta que está en internet sobre los candidatos está arriba del candidato Jorge Maynez se me hace muy extraño pues me encuentro con muchos comentarios que no apoyan ni en lo más mínimo a la candidata X,0,algo que me parece extraño es que aún con todo el repudio que genera la candidata xochitl aún en la encuesta que está en internet sobre los candidatos está arriba del candidato jorge maynez se me hace muy extraño pues me encuentro con muchos comentarios que no apoyan ni en lo más mínimo a la candidata x,0,1,0,-1,39
2,unotv,claudiaedithsolisloera202,28/04/2024,Porque se interrumpió el minuto final de MAYTEZ CON XOCHILT?,0,porque se interrumpió el minuto final de maynez con xochitl?,0,-1,0,0,-1
2,unotv,javiervargas6394,28/04/2024,Por que le quitaron el audio a jorge en su mensage final y ponen el audio de la botarga,1,por que le quitaron el audio a jorge en su mensage final y ponen el audio de la botarga,0,-1,0,-1,27
2,unotv,blanquisfernandezfigueiras4646,28/04/2024,"Cómo sería feliz Dante  Delgado si tuviera en sus manos la riqueza de este país Veracruz no olvida,  NO HIZO NADA Y APROVECHÓ EL PRESUPUESTO, NO PARA VERACRUZ ---- Dante  nunca ganará  la  presidencia de México,",1,"cómo sería feliz dante delgado si tuviera en sus manos la riqueza de este país veracruz no olvida,no hizo nada y aprovechó el presupuesto,no para veracruz----dante nunca ganará la presidencia de méxico,",-1,-1,0,0,1
2,unotv,alejandraferegrinoquiroz2131,28/04/2024,"xochitl cada que le pregunta algo, da su peque explicación o intento de explicación, ni propuestas bien son, pero tarda más echando tierra a Claudia .  Hasta Maynez lo hizo bien",0,"xochitl cada que le pregunta algo,da su peque explicación o intento de explicación,ni propuestas bien son,pero tarda más echando tierra a claudia.hasta maynez lo hizo bien",-1,1,0,-1,-1
2,unotv,limonferrercuin5179,28/04/2024,"Si la mayoría gana el mínimo y no le cobra impuestos, que me diga la señora Xochitl con que pagará pensiones y más cosas? Que sería del país si pocos pagaran impuestos ?",4,"si la mayoría gana el mínimo y no le cobra impuestos,que me diga la señora xochitl con que pagará pensiones y más cosas?que sería del país si pocos pagaran impuestos?",0,0,0,-1,35
2,unotv,kindredalana8261,28/04/2024,Aqui en tlax la gas esta en 22 premium y 20 regular,2,aqui en tlax la gas esta en 22 premium y 20 regular,0,0,0,0,-1
2,unotv,marcazares0707,28/04/2024,"Quiten a la del huipil de enfrente, es la perdedora.",3,"quiten a la del huipil de enfrente,es la perdedora.",0,0,0,-1,-1
2,unotv,josealberto-bx9fl,28/04/2024,Que bueno Claudia que te diste tu lugar y no caer en sus juegos de Xochitl,1,que bueno claudia que te diste tu lugar y no caer en sus juegos de xochitl,1,0,0,-1,-1
2,unotv,leticiachoza497,28/04/2024,Imagínense una presidenta con ese temperamento y ese vocabulario!!! Que poco ética!!! Enseñando el cobre casi le quiere pegar a la Dra. Claudia Shembaum. Ay no cuanta naquesss,2,imagínense una presidenta con ese temperamento y ese vocabulario!!!que poco ética!!!enseñando el cobre casi le quiere pegar a la doctora.claudia sheinbaum.ay no cuanta naquesss,-1,0,0,0,4
2,unotv,juliogonzaleztello,28/04/2024,no era los altos de Jalisco ?,1,no era los altos de jalisco?,0,0,0,-1,0
2,unotv,elymaya4662,28/04/2024,"Pregunta, varias personas mismas de la CDMX tienen diferentes acentos al hablar. Esto cambia por colonias ó secciones de la ciudad?",1,"pregunta,varias personas mismas de la cdmx tienen diferentes acentos al hablar.esto cambia por colonias c secciones de la ciudad?",0,-1,-1,0,20
2,unotv,elizabethguillermo8780,28/04/2024,"Vamos por Maynez, es el menos peor",5,"vamos por maynez,es el menos peor",-1,1,0,-1,8
2,unotv,adrianamayorga3475,28/04/2024,Porque  cronómetro de Xochitl no camina que tramposos pero el sabio calla y esa es Claudia,5,porque cronómetro de xochitl no camina que tramposos pero el sabio calla y esa es claudia,1,0,0,-1,0
2,unotv,Hackermacker,28/04/2024,"y la canasta básica sigue en aumento, y aunque México es autosuficiente en huevo,, la cartera de 30 piezas sigue en 80 pesos , el kilo de tortillas en 22 y así seguirán porque las compañías  toman de pretexto el precio de la gasolina.. de nada sirve que el sueldo suba si las compañías se ahuevan a que aunque la gasolina baje de precio ellos no bajaran los precios de los productos básicos. A huevo ahí se están forrando de dinero.",0,"y la canasta básica sigue en aumento,y aunque méxico es autosuficiente en huevo,,la cartera de 30 piezas sigue en 80 pesos,el kilo de tortillas en 22 y así seguirán porque las compañías toman de pretexto el precio de la gasolina..de nada sirve que el sueldo suba si las compañías se ahuevan a que aunque la gasolina baje de precio ellos no bajaran los precios de los productos básicos.a huevo ahí se están forrando de dinero.",-1,0,0,0,13
2,unotv,navajasbreikplancarte,28/04/2024,Deberás 1 minuto  o 3:30 minutos para responder sobre el futuro de la nación!?,1,deberás 1 minuto o 3:30 minutos para responder sobre el futuro de la nación!?,0,0,-1,0,-1
2,unotv,calamarisac16,28/04/2024,"Una hora de los 3, en círculo, a platicar directamente... que se interrumpan y digan lo que quieran, sin papeles ni gráficos. Los 3 sentados frente a frente con tema libre... a ver de qué hablan y cómo hablan n.n Eso es lo que me podría hacer considerar no anular mi voto n.n",1,"una hora de los 3,en círculo,a platicar directamente...que se interrumpan y digan lo que quieran,sin papeles ni gráficos.los 3 sentados frente a frente con tema libre...a ver de qué hablan y cómo hablan n.n eso es lo que me podría hacer considerar no anular mi voto n.n",-1,-1,0,-1,-1
2,unotv,user-lt5od1pm7o,28/04/2024,Mi voto para claudia,17,mi voto para claudia,1,0,0,0,-1
2,unotv,chelitochelito8210,28/04/2024,"Ya que se queden los 3 para presidentes, y hagan sus propuestas realidad, en fin pierden y ellos siguen ganando sus miles de pesos, y los sueldos y la inflación en las mismas oh peor.",1,"ya que se queden los 3 para presidentes,y hagan sus propuestas realidad,en fin pierden y ellos siguen ganando sus miles de pesos,y los sueldos y la inflación en las mismas oh peor.",-1,-1,0,-1,-1
2,unotv,ErickaLeandro-hu4hy,28/04/2024,Pero de que sirvio que subueran el salario de los cuidadanos si el orecio en la despensa esta mas cara ....,0,pero de que sirvio que subueran el salario de los cuidadanos si el orecio en la despensa esta más cara....,-1,-1,-1,0,13
2,unotv,victorvictor3471,28/04/2024,Llevo 20 minutos y ya me enfado esa persona que todo lo que hace es atacar interrumpir que poca educación y que poca m,2,llevo 20 minutos y ya me enfado esa persona que todo lo que hace es atacar interrumpir que poca educación y que poca m,-1,-1,0,-1,-1
2,unotv,jesusadame1844,28/04/2024,Si estuviera el pri la gasolina estuviera como a $50,0,si estuviera el pri representado por xochitl la gasolina estuviera como a$50,0,0,0,-1,-1
2,unotv,nicuyomesukura608,28/04/2024,"Todos se van a agradar a la gente, para obtener votos! Y la prioridad del agua??? Sin agua no hay nada, ni politiquillos,ni gente que los mantenga",1,"todos se van a agradar a la gente,para obtener votos!y la prioridad del agua???sin agua no hay nada,ni politiquillos,ni gente que los mantenga",-1,-1,-1,0,-1
2,unotv,Rocio-ce1wb,28/04/2024,Obvio xochitl trae apuntador.. no es normal su forma pausada de hablar.. cualquiera se da cuenta,4,obvio xochitl trae apuntador..no es normal su forma pausada de hablar..cualquiera se da cuenta,0,0,0,-1,-1
2,unotv,georginalazaromontero7905,28/04/2024,La señora cochitl no habla así.  Una oreja tapada creo que alguien le está diciendo en su Chicharito que va a decir.  En un movimiento se ve una antena.  A ver q dicen,1,la señora xochitl no habla así.una oreja tapada creo que alguien le está diciendo en su chicharito que va a decir.en un movimiento se ve una antena.a ver que dicen,0,0,0,-1,-1
2,unotv,evapacheco6136,28/04/2024,Además ciertamente ha cambiado mucho este país desde que el Presidente Andrés Manuel López Obrador en cuanto a la pobreza.,1,además ciertamente ha cambiado mucho este país desde que el presidente andrés manuel lópez obrador en cuanto a la pobreza.,-1,0,0,0,-1
2,unotv,heidiaideleragarcia4094,28/04/2024,La hermana de mi amiga que esta estudiando fisioterapia dice que claudicar es cuachear,0,la hermana de mi amiga que esta estudiando fisioterapia dice que claudicar es cuachear,-1,0,0,0,-1
2,unotv,CatalinaGaytanOjeda,28/04/2024,Me molesta que no tengan ni idea de dónde sacar dinero para cumplir  sus propuestas  fantasiosa,0,me molesta que no tengan ni idea de dónde sacar dinero para cumplir sus propuestas fantasiosa,-1,-1,-1,-1,33
2,unotv,lorenaguadalupegarcia6367,28/04/2024,"que hipócrita que ahora si llamen por sus nombres, despues ni se acordaran de nosotros",1,"que hipócrita que ahora si llamen por sus nombres,despues ni se acordaran de nosotros",-1,-1,-1,-1,-1
2,unotv,imeldalc4886,28/04/2024,Xochilmilca debería de ser detective.,0,xochilmilca debería de hacer detective.,0,0,0,-1,-1
2,unotv,Nothing-qg8vu,28/04/2024,No sabía que el INE también organizaba shows de comedia,1,no sabía que el ine también organizaba shows de comedia,0,0,-1,0,-1
2,unotv,bladesem,28/04/2024,Despues de escuchar a xochitl confundo la g por la r,2,despues de escuchar a xochitl confundo la g por la r,0,0,0,-1,20
2,unotv,finzheimenglish,28/04/2024,Qué onda con el audio cuando Maynes estaba dando su despedida,0,qué onda con el audio cuando maynez estaba dando su despedida,0,1,0,0,27
2,unotv,j.veronicafdez2659,28/04/2024,Xochitl solo defiende a los empresarios.  No al pueblo,9,xochitl solo defiende a los empresarios.no al pueblo,0,0,0,-1,-1
2,unotv,user-if9yr6uw6n,28/04/2024,Claudia cómo una dama y al parecer Maynez le tocó atacar a xochitl  Te prometieron hueso en Morena  Que no nos quieran engañar es una comedia los debates y los páganos somos el pueblo somos sus juguetes sus piñones no hay por quien votar,0,claudia cómo una dama y al parecer maynez le tocó atacar a xochitl te prometieron hueso en morena que no nos quieran engañar es una comedia los debates y los páganos somos el pueblo somos sus juguetes sus piñones no hay por quien votar,-1,-1,0,-1,10
2,unotv,josecrisantoguzmanreyes2607,28/04/2024,No hay otra que claudia la gelatina no tiene nada que darle al pueblo y maynes intenta pero no no le veo nada sigumos con la 4T,0,no hay otra que claudia la gelatinas no tiene nada que darle al pueblo y maynez intenta pero no no le veo nada sigumos con la 4ta transformación,1,-1,0,-1,-1
2,unotv,ruthzarate1397,28/04/2024,pq la cochil se enojaba tanto JALFHAMDJA,0,porque la xochitl se enojaba tanto jalfhamdja,0,0,0,-1,0
2,unotv,CarlosRios-vs8sr,28/04/2024,LO DIJO TU HERMANO FOX HOCHITL,2,lo dijo tu hermano fox xochitl,0,0,0,-1,-1
2,unotv,olivertownsend9094,28/04/2024,33:03 De nada,2,33:03 de nada,0,0,-1,0,5
2,unotv,mariajosealvarezmartinez6888,28/04/2024,"Xochil, cayese un rato plis",1,"xochitl,cayese un rato plis",0,0,0,-1,0
2,unotv,CarlosRios-vs8sr,28/04/2024,EN 90 ANOS NUNCA COMVIRTIERON A MEXICOESOS 2,2,en 90 anos nunca comvirtieron a mexicoesos 2,-1,-1,-1,0,-1
2,unotv,cristinajimenez1979,28/04/2024,"La continuidad es muy importante para que Mexico salga de la pobreza ,no robar no mentir no engañar",7,"la continuidad es muy importante para que mexico salga de la pobreza,no robar no mentir no engañar",-1,0,-1,0,1
2,unotv,marcy692,28/04/2024,No olviden la falta de medicamentos !,0,no olviden la falta de medicamentos!,-1,0,-1,0,-1
2,unotv,edwardjonas7828,28/04/2024,"Xochitl : un mexico sin divicion .! Hahahaha y habla de ""clase media """,1,"xochitl:un mexico sin divicion.!hahahaha y habla de""clase media""",0,0,0,-1,-1
2,unotv,franciscojavierlopezfaus-ui9er,28/04/2024,Esa xochil no sirve para candidata menos para presidenta,1,esa xochitl no sirve para candidata menos para presidenta,0,0,0,-1,3
2,unotv,ERICK_IAN,28/04/2024,"Este debate se lo llevo xochitl, pero me gustaron más las propuestas de Máynez.",4,"este debate se lo llevo xochitl,pero me gustaron más las propuestas de maynez.",0,1,0,1,6
2,unotv,IVAN_USMCA,28/04/2024,"El colmo del  cinismo y la desvergüenza , pero la ingeniega patito no gana ni yendo a bailar a Chalma",0,"el colmo del cinismo y la desvergüenza,pero la ingeniega patito no gana ni yendo a bailar a chalma",-1,-1,0,-1,-1
