"User","arroba","hora de publicación","comentario","comentario_editado","Xóchitl","Claudia","Maynez","Ninguno"
"Elis 🇲🇽 PROAMLO","@ElisGaher","08:29","El mejor presidente de México.  ClaudiaPresidentaDeMéxico2024","el mejor presidente de méxico.claudia será la siguiente presidenta de méxico en 2024","0","1","0","0"
"ѕaraн нerdez","@SarahHerdez","08:07","Ya voté.  ClaudiaPresidentaDeMéxico2024","ya voté.claudia será la siguiente presidenta de méxico en 2024","0","1","0","0"
"amira Blas","@BlasZam","08:45","En la casilla 11JDE-CDMX en Penitenciaria te dan boletas repetidas. OJO!  EleccionesMx2024  XochitlVaAGanar","en la casilla electoral 11jde Ciudad de México en penitenciaria te dan boleta electoral repetidas.ojo!elecciones en méxico 2024 xochitl va a ganar","1","0","0","0"
"Alejandro Balbino","@AlejandroB93407","08:22","@XochitlGalvez  EleccionesMx2024  VotoÚtil2024","xochitl galvez elecciones en méxico 2024 voto útil 2024","1","0","0","0"
"Olga Olvera","@olgaolvera","08:59","Hoy es el día de acordarnos de todo en estos 6 años.  EleccionesMx2024  Vota","hoy es el día de acordarnos de todo en estos 6 años.elecciones en méxico 2024 vota","0","0","0","1"
"Esmeralda 🍉","@ESMEBOMBON","08:16","Ustedes disculpen, pero  AmorConAmorSePaga 🥰👍🗳️🫶  EleccionesMéxico2024","ustedes disculpen,pero amor con amor se paga elecciones en méxico 2024","0","0","0","1"
"Julio Sandoval","@soyjulio13","08:22","Aún no abren la casilla 4448 pero ya formados.  VotaMéxico2024  YoVotaréPorXóchitl","aún no abren la casilla electoral 4448 pero ya formados.vota méxico 2024 yo votaré por xochitl","1","0","0","0"
"𝔸𝕝𝕖 𝕃𝕖ó𝕟 ","@Ale___Leon","08:04","Me llena de alegría la participación en  CdVictoria.  InundemosLasUrnas","me llena de alegría la participación en cdvictoria.inundemos las urnas","0","0","0","1"
"Luis Carpintero","@Luiscarpintero","08:01","Una vez más Los Simpson lo hacen.  InundemosLasUrnas","una vez más los simpson lo hacen.inundemos las urnas","0","0","0","1"
"El Enigma","@El_Enigma","08:08","Porque tan elegante? Hoy elegimos a  XochitlGálvezPresidente24","porque tan elegante?hoy elegimos a xochitl galvez presidenta 2024","1","0","0","0"
"Dieguito","@_DiegoCordova","08:59","Desde Tabasco queremos que continúe con Claudia.  ClaudiaPresidentaDeMéxico","desde Tabasco queremos que continúe con claudia.Claudia será presidenta de México","0","1","0","0"
"Gustavo Díaz","@Gustavo_DiazU","08:59","Treinta metros para doblar la esquina en la fila.  ClaudiaPresidentaDeMéxico2024","treinta metros para doblar la esquina en la fila.claudia será la siguiente presidenta de méxico en 2024","0","1","0","0"
"Jose Zetina","@JoseZetina8127","08:59","Si odias a  ClaudiaPresidentaDeMéxico2024 ponle una ❌ en la boleta.","si odias a claudia será la siguiente presidenta de méxico en 2024 ponle una en la boleta electoral.","0","1","0","0"
"Sergio Alonso","@SergioAlonsoLS","08:59","Vamos por el segundo piso.  ClaudiaPresidentaDeMéxico2024","vamos por el segundo piso.claudia será la siguiente presidenta de méxico en 2024","0","1","0","0"
"GOH","@OHGama85","08:57"," EleccionesMéxico2024  ClaudiaPresidentaDeMéxico","elecciones en méxico 2024 Claudia será presidenta de México","0","1","0","0"
"DLTJ","@Mexicoinmotion","08:59","Ya cumplí. Todo mi apoyo a @xochitl  XochitlYaGanó","ya cumplí.todo mi apoyo a xochitl xochitl ya ganó","1","0","0","0"
"Claudia Presidenta","@ClaudiaS_24","08:53","Nuestra próxima presidenta ya emitió su voto.  ClaudiaArrasará","nuestra próxima presidenta ya emitió su voto.Claudia arrasará en las votaciones","0","1","0","0"
"Gabriela Wheel","@Gabbicha_rueda","08:59","“Pal desayuno”.  InundemosLasUrnas  MiVotoEsParaXóchitl","para el desayuno.inundemos las urnas mi voto es para xochitl","1","0","0","0"
"Chivas0420","@Chivas0420","08:59"," InundemosLasUrnas Votemos plan c apoyado por Claudia Todo Morena.","inundemos las urnas votemos plan c apoyado por claudia todo morena.","0","1","0","0"
"Tabatha Cale ส็็็็็็","@Tabatha33","08:47","3 denuncias levantadas en Cuernavaca.  InundemosLasUrnas","3 denuncias levantadas en cuernavaca.inundemos las urnas","0","0","0","1"
"︎karlita lvs tea 🇲🇽; ❣️","@ashemilio","08:46","Ckaudia Sheimbaum presidenta, van a ver.  InundemosLasUrnas","ckaudia sheinbaum presidenta,van a ver.inundemos las urnas","0","1","0","0"
"Aldo Zavala 🌍","@Aldo_Z","08:36","Hace 6 años el miedo era Venezuela, ahora es Guerrero.  EleccionesMéxico2024","hace 6 años el miedo era venezuela,ahora es Guerrero.elecciones en méxico 2024","0","-1","0","0"
"Carlos Andrés","@GarciaAndret","08:35","Es el momento de actuar.  InundemosLasUrnas","es el momento de actuar.inundemos las urnas","0","0","0","1"
"Mariana Mar","@AnaguerraMar","08:35","Sal a votar, ejerce tu derecho.  InundemosLasUrnas","sal a votar,ejerce tu derecho.inundemos las urnas","0","0","0","1"
"CARACUS 🇲🇽","@caracusmx","08:34","Quítate el desinterés y vota.  InundemosLasUrnas","quítate el desinterés y vota.inundemos las urnas","0","0","0","1"
"Mad Marx","@MarximoExponenT","08:32","Vamos Xóchitl.  InundemosLasUrnas","vamos xochitl.inundemos las urnas","1","0","0","0"
"edgar ochoa ramirez","@edgar_8aa","08:15","Soy Edgar.  YoVotarePorXóchitl","soy edgar.yo votaré por xochitl","1","0","0","0"
"Mauricio Flores A","@mfloresarellano","08:15"," InundemosLasUrnas Morena controla casillas.","inundemos las urnas morena controla casilla electoral.","0","1","0","0"
"AleX Alcántara","@Kidkbk","08:12","Respondiendo a @alejandroaalex. Típico post cuatroteísta.  VotaSinMiedo","respondiendo a alejandroaalex.típico post cuatroteísta.vota sin miedo","0","0","0","-1"
"CHRISTINA ROSENTHAL","@CRISTINAITOR48","08:08"," PlanC_YaEstáEnMarcha  InundemosLasUrnas","el Plan C ya está en marcha inundemos las urnas","0","1","0","1"
"Teresa Ortuño Gurza","@teresaortuno","08:04","La fila es del doble.  InundemosLasUrnas","la fila es del doble.inundemos las urnas","0","0","0","1"
"Julieta Lopez","@juliemarabotto","08:04","Mucha gente votando en Zibatá.  EleccionesMexico2024","mucha gente votando en zibatá.elecciones en méxico 2024","0","0","0","1"
"Mariana Mar","@AnaguerraMar","08:02","Hoy es el día para hacer la diferencia.  InundemosLasUrnas","hoy es el día para hacer la diferencia.inundemos las urnas","0","0","0","1"
"Sergio Segura Cano","@sergio_segucano","08:01"," InundemosLasUrnas  YoVotépprXochitl","inundemos las urnas yo voté por xochitl","1","0","0","0"
"Pau Pliego","@PauliPliego","08:01","¡La fila es enorme! 🩷🇲🇽🩷.  InundemosLasUrnas","¡la fila es enorme!.inundemos las urnas","0","0","0","1"
"⚜️Kat &🐱Saga","@KatLaMaat","08:17","Pues ya voté.  InundemosLasUrnas","pues ya voté.inundemos las urnas","0","0","0","1"
"Fernando Vázquez Rig","@fvazquezrig","08:55","Tu arma más poderosa.  InundemosLasUrnas","tu arma más poderosa.inundemos las urnas","0","0","0","1"
"Ángel Zasky","@AngelZasky","08:03","Desde temprano emití mi voto.  InundemosLasUrnas","desde temprano emití mi voto.inundemos las urnas","0","0","0","1"
"hernandez.ricardo48@hotmail.com","@Ricardo48H","09:59","claro que siii!!!!!  ClaudiaPresidentaDeMéxico2024","claro que si!!!!!claudia será la siguiente presidenta de méxico en 2024","0","1","0","0"
"Sergio Angelo","@soysergioangelo","09:59","🇲🇽🔥Cuando logre ser un  patriota de verdad; no diré nada pero habrá señales.  EleccionesMéxico2024  ClaudiaPresidentaDeMéxico2024","cuando logre hacer un patriota de verdad;no diré nada pero habrá señales.elecciones en méxico 2024 claudia será la siguiente presidenta de méxico en 2024","0","1","0","0"
"bowuj","@bowuj","09:58"," ClaudiaPresidentaDeMéxico2024","claudia será la siguiente presidenta de méxico en 2024","0","1","0","0"
"Jahzeel Anaya","@jahzeel","09:57"," ClaudiaPresidentaDeMéxico2024  xochilYaPerdio","claudia será la siguiente presidenta de méxico en 2024 xochitl ya perdió","-1","1","0","0"
"el pobrecillo hablador","@elpobrecillo","09:54","Amor con amor se paga  ClaudiaArrasará  ClaudiaPresidentaDeMéxico2024","amor con amor se paga Claudia arrasará en las votaciones claudia será la siguiente presidenta de méxico en 2024","0","1","0","0"
"Kbroncito BDK","@CruzDacrca76","09:54"," ClaudiaPresidentaDeMéxico2024  ClaudiaArrasará  EsUnHonorEstarConClaudiaHoy","claudia será la siguiente presidenta de méxico en 2024 Claudia arrasará en las votaciones es un honor estar con Claudia hoy","0","1","0","0"
"Manuel Moncada","@el_abejita","09:54","Ya estuvo, 5 de 5 VOTO MASIVO PARA  ClaudiaPresidentaDeMexico2024","ya estuvo,5 de 5 voto masivo para claudia será la siguiente presidenta de méxico en 2024","0","1","0","0"
"Gustavo Díaz","@Gustavo_DiazU","09:44","Treinta metros para doblar la esquina y otros cincuenta para llegar a la casilla. Habemos como trescientas personas en fila... por  ClaudiaPresidentaDeMéxico2024 🤗","treinta metros para doblar la esquina y otros cincuenta para llegar a la casilla electoral.habemos como trescientas personas en fila...por claudia será la siguiente presidenta de méxico en 2024","0","1","0","0"
"El Gato xXx","@El_Gato_xxx","09:38","Ilusa 🤣🤣🤣  XochitlCogupta  ElPRIANPRDNoMeRepresenta  ElPRIANPRDNoVa  NiUnVotoAlPRIANPRD  ClaudiaPresidentaDeMéxico2024  ClaudiaPresidentaDeMéxico","ilusa xochitl es corrupta el PRIAN y PRD no me representan el PRIAN PRD no ganará ni un voto para el PRIAN y PRD claudia será la siguiente presidenta de méxico en 2024 Claudia será presidenta de México","-1","1","0","0"
"Vycer","@Sublimetallic","09:38","Yo vote por  ClaudiaPresidentaDeMéxico2024 Tenemos que hacer público nuestro voto, el voto es libre, pero no debería ser secreto,que el PRIAN no nos quiera chamaquear y que tampoco quieran hacer trampa.","yo vote por claudia será la siguiente presidenta de méxico en 2024 tenemos que hacer público nuestro voto,el voto es libre,pero no debería hacer secreto,que el prian representado  por xochitl no nos quiera chamaquear y que tampoco quieran hacer trampa.","-1","1","0","0"
"Eduardo Leyva","@eduardoleyvag_","09:36","Vayamos a votar, con conciencia, ELLOS YA NO VAN A CAMBIAR NI UNIDOS.  ClaudiaPresidentaDeMéxico2024  vota2024  salyvota  EleccionesMexico2024","vayamos a votar,con conciencia,ellos ya no van a cambiar ni unidos.claudia será la siguiente presidenta de méxico en 2024 vota 2024 sal a votar elecciones en méxico 2024","0","1","0","0"
"Chuy Mx","@chuymlopez","09:31","Último machetazo al PRIAN! Vamos  ClaudiaPresidentaDeMéxico2024","último machetazo al prian representado  por xochitl!vamos claudia será la siguiente presidenta de méxico en 2024","-1","1","0","0"
"Samantha","@Samanth23347499","09:31","Lo más bonito, nuestra primera presidenta 🥹  ClaudiaPresidentaDeMéxico  ClaudiaPresidentaDeMéxico2024","lo más bonito,nuestra primera presidenta Claudia será presidenta de México claudia será la siguiente presidenta de méxico en 2024","0","1","0","0"
"Prashant El Pandillero Acarreado","@TaipingPrashant","09:30","Seis de seis, TODO @partido MORENA !!!  EsUnHonorEstarConObrador  EsUnHonorEstarConClaudiaHoy  ClaudiaPresidentaDeMexico2024  ClaudiaArrasa","seis de seis,todo partido MORENA!!!es un honor estar con Obrador es un honor estar con Claudia hoy claudia será la siguiente presidenta de méxico en 2024 Claudia arrasará","0","1","0","0"
"DJ PipeBoass¯\_(ツ)_/¯","@djpipeboom","09:23"," ClaudiaPresidentaDeMéxico2024","claudia será la siguiente presidenta de méxico en 2024","0","1","0","0"
"miss sentidas condolencias","@FatiMaldad","09:22","Gracias presidente @Lopez Obrador_  ClaudiaPresidentaDeMéxico2024  ClaraJefaDeGobierno  EleccionesMx2024","gracias presidente Lopez Obrador_ claudia será la siguiente presidenta de méxico en 2024 Clara será jefa de gobierno elecciones en méxico 2024","0","1","0","0"
"Chairo Blancartovich","@Blancarte2022","09:18","Viva la 4T .. y Viva México  VotoMasivoPorMorenaPTPV2024  ClaudiaPresidentaDeMéxico2024  ClaraBrugadaJefaDeGobierno  SomosMillonesConAMLO","viva la 4ta transformación..y viva méxico voto masivo para MORENA, PT Y PV claudia será la siguiente presidenta de méxico en 2024 clara brugada será jefa de gobierno somos millones con AMLO","0","1","0","0"
"Sergio Núñez 🇲🇽 🇵🇸  RedAMLOVE  4T🍀","@sergio_nunezm","09:17"," ClaudiaPresidentaDeMéxico2024 🇲🇽","claudia será la siguiente presidenta de méxico en 2024","0","1","0","0"
"Alfredo Garay","@alfredo_ga2453","09:14","somos millones que queremos un mejor país  ClaudiaPresidentaDeMéxico2024  VotoMasivoPorMorenaPTPV2024","somos millones que queremos un mejor país claudia será la siguiente presidenta de méxico en 2024 voto masivo para MORENA, PT Y PV","0","1","0","0"
"Carlos","@Carlos49521366","09:09","no votar por esta obesa de mierda, acuerdense que le quiere das más privilegios a las empresas que a la gente trabajadora  ClaudiaPresidentaDeMéxico2024","no votar por esta obesa de mierda,acuerdense que le quiere das más privilegios a las empresas que a la gente trabajadora claudia será la siguiente presidenta de méxico en 2024","0","1","0","0"
"ORLANDO GARCIA","@RPORLANDO","09:09","Listo mi voto para nuestra Próxima Presidenta de México 🇲🇽 @claudia sheinbaum  ClaudiaArrasará  ClaudiaPresidentaDeMéxico2024","listo mi voto para nuestra próxima presidenta de méxico claudia sheinbaum Claudia arrasará en las votaciones claudia será la siguiente presidenta de méxico en 2024","0","1","0","0"
"Yoanna 💋","@yoannagq","09:09","@INEMexico no se supone que estamos en “veda electoral”? los fachos andan desesperados metiendo a la religión porque es lo único que les queda, lo bueno es que en este hogar somos ateos, que CHSPTM el PRIAND ✊🏼 @claudia sheinbaum  ClaudiaPresidentaDeMéxico2024","INE México no se supone que estamos en veda electoral?los fachos andan desesperados metiendo a la religión porque es lo único que les queda,lo bueno es que en este hogar somos ateos,que chinga su puta madre el PRIAN claudia sheinbaum claudia será la siguiente presidenta de méxico en 2024","-1","1","0","0"
"arturo sanchez ramos","@arthursanchez1","09:01","Vamos por el plan c apoyado por Claudia! vamos por la verdadera democracia!  ClaudiaPresidentaDeMéxico2024","vamos por el plan c apoyado por claudia!vamos por la verdadera democracia!claudia será la siguiente presidenta de méxico en 2024","0","1","0","0"
"AlArAnMa","@AlArAnMa","09:16","En respuesta a @LOVREGA Al segundo piso de la 4T Hacia allá vamos  ClaudiaPresidentaDeMéxico2024","en respuesta a lovrega al segundo piso de la 4ta transformación hacia allá vamos claudia será la siguiente presidenta de méxico en 2024","0","1","0","0"
"Esteban Rivera","@0Ultranietzsche","09:30","Hoy 2 de junio de 2024 he ejercido mi voto por la primera mujer presidente de México, Claudia Sheinbaum. Me tardé 2 horas en pasar a votar porque hay filas interminables, les recomiendo ir con paciencia.  EsClaudiaPresidentaDeMéxico  ClaudiaPresidentaDeMéxico2024 😎","hoy 2 de junio de 2024 he ejercido mi voto por la primera mujer presidente de méxico,claudia sheinbaum.me tardé 2 horas en pasar a votar porque hay filas interminables,les recomiendo ir con paciencia.Claudia será presidenta de México claudia será la siguiente presidenta de méxico en 2024","0","1","0","0"
"El Rafa Politique","@rafa_serrano","09:59","Mucha gente votando…Eso me anima y me da esperanzas. Espero que la gente decida bien, que decida con inteligencia. Yo   YaVotéporXóchitl  EleccionesMéxico2024  YaSeVanLosCorruptos  AMLOYClaudiaSonLaMuerte  NarcoPresidenteAML061","mucha gente votando eso me anima y me da esperanzas.espero que la gente decida bien,que decida con inteligencia.yo ya voté por xochitl elecciones en méxico 2024 ya se van los corruptos AMLO y Claudia son la muerte de México AMLO es un narco presidente","1","-1","0","0"
"Felipe 🟡🐍","@wacharomaja","09:57","Yo voté  XochitlGálvezPresidenta24  EleccionesMéxico2024 y todo por el PAN  MorenaYaSevan","yo voté xochitl galvez presidenta 2024 elecciones en méxico 2024 y todo por el PAN MORENA ya se va","1","-1","0","0"
"Adriana Ortega","@AdrianaMaOrAl","09:56","En respuesta a @MissSunshine4 y @Lopez Obrador_ Yo igual, mis 5 votos fueron para MORENA.👊  EleccionesMéxico2024","en respuesta a misssunshine4 y Lopez Obrador_ yo igual,mis 5 votos fueron para morena.elecciones en méxico 2024","0","1","0","0"
