"num_debate","canal","username","fecha","comentario","num_likes","comentario_editado","Claudia","Maynez","Ninguno","Xóchitl"
"2","adn40","yazminlopez7890","28/04/2024","Es verdad tengo 2 hijos de 12 y 10 años y sin tocar tema a fondo de política con ellos me comentaron que si ellos pudieran votar seria por Maynez, las otras señoras solo pelean y no son claras con lo que les preguntan y menos claras sus propuestas. Dijeron es mejor probar siempre algo nuevo.","0","es verdad tengo 2 hijos de 12 y 10 años y sin tocar tema a fondo de política con ellos me comentaron que si ellos pudieran votar seria por maynez,las otras señoras solo pelean y no son claras con lo que les preguntan y menos claras sus propuestas.dijeron es mejor probar siempre algo nuevo.","","","",""
"2","adn40","mireyagalvanyanez5583","28/04/2024","Me disculparan pero ni la señora Claudia ni el señor Maynes  nombran a la candidata Xochitl x su nombre y no la voltean a ver xq será","0","me disculparan pero ni la señora claudia ni el señor maynez nombran a la candidata xochitl por su nombre y no la voltean a ver porque será","","","",""
"2","adn40","rosarioguzman7968","28/04/2024","señora xochitl en el pasado hicieron hospitales que no tenían médicos mucho menos medicamentos , inauguraron puentes como el de temixco Morelos que no terminó el EPN = PRI","3","señora xochitl en el pasado hicieron hospitales que no tenían médicos mucho menos medicamentos,inauguraron puentes como el de temixco morelos que no terminó el enrique peña nieto=pri representado por xochitl","","","",""
"2","adn40","lupitaorellana4098","28/04/2024","Gente ciega no cabe duda","4","gente ciega no cabe duda","","","",""
"2","adn40","marylinne20","28/04/2024","Mi preocupación es medioambiental y no puede ser que la científica no sepa que el agua de mar es nuestra principal fuente de oxígeno con estas iniciativas de desalar el agua nos estaremos acabando el planeta mi reflexión o solución mas viable definitivamente es reutilizar el agua tratada y porsupuesto regular el uso en empresas grandes que son las que afectan directamente a comunidades cercanas en donde se establecen ojalá hagan conciencia y no permitan más daño a nuestro planeta","5","mi preocupación es medioambiental y no puede hacer que la científica no sepa que el agua de mar es nuestra principal fuente de oxígeno con estas iniciativas de desalar el agua nos estaremos acabando el planeta mi reflexión o solución más viable definitivamente es reutilizar el agua tratada y porsupuesto regular el uso en empresas grandes que son las que afectan directamente a comunidades cercanas en donde se establecen ojalá hagan conciencia y no permitan más daño a nuestro planeta","","","",""
"2","adn40","gloriamoreno7501","28/04/2024","Saludos feliz noche","4","saludos feliz noche","","","",""
"2","adn40","miguelpastrano7759","28/04/2024","Cual es la ""telemedicina""","2","cual es la""telemedicina""","","","",""
"2","adn40","ElizaSantamuertenegra","28/04/2024","Claudia Pemex GANAN MUY BIEN Y NO TRABAJAN por eso los desequilibrios y dereames en rios y playas lagunas etc y lo sabes...plantas contaminantes...PONGAN ATENCIÓN A VERACRUZ y a la Rosio la corrieron en restaurante de Veracruz la gente no la quiere","9","claudia pemex ganan muy bien y no trabajan por eso los desequilibrios y dereames en rios y playas lagunas etc y lo sabes...plantas contaminantes...pongan atención a veracruz y a la rosio la corrieron en restaurante de veracruz la gente no la quiere","","","",""
"2","adn40","moonagedaydreamgirl","28/04/2024","15:00 Denada","0","15:00 denada","","","",""
"2","adn40","enriquesantiago1566","28/04/2024","Xochitl, Xochitl ,puras vergüenzas contigo","12","xochitl,xochitl,puras vergüenzas contigo","","","",""
"2","adn40","catarinoherrera2851","28/04/2024","Esa xochitl es mentirosa  va a robar todo el dinero del pueblo   xochitl le va dar su pensión  a foox el lloron","13","esa xochitl es mentirosa va a robar todo el dinero del pueblo xochitl le va dar su pensión a foox el lloron","","","",""
"2","adn40","homiemar5178","28/04/2024","Que habra pasado con las tandas que queria hacer peñanieto. Ahorita ando buscando entrar en una","2","que habrá pasado con las tandas que queria hacer peñanieto.ahorita ando buscando entrar en una","","","",""
"2","adn40","marielaramirez1930","28/04/2024","Lo único que espero del debate son los memes. Jajajaja","0","lo único que espero del debate son los memes.jajajaja","","","",""
"2","adn40","nancyislas1524","28/04/2024","Que tristeza es ver que una persona cómo Xochitl quiera ser presidenta cuando no tiene propuestas acertadas y solo se dedica a atacar a Claudia ya que ella es una persona super preparada y mejor aun tiene propuestas para los mexicanos y me da gusto que no conteste las agresiones  de la señora Xochitl. Claudia una persona profesional tiene mi voto","7","que tristeza es ver que una persona cómo xochitl quiera hacer presidenta cuando no tiene propuestas acertadas y solo se dedica a atacar a claudia ya que ella es una persona super preparada y mejor aún tiene propuestas para los mexicanos y me da gusto que no conteste las agresiones de la señora xochitl.claudia una persona profesional tiene mi voto","","","",""
"2","adn40","carlotaaguilera3715","28/04/2024","Alejandro y Adriana fueron excelentes moderadores","23","alejandro y adriana fueron excelentes moderadores","","","",""
"2","adn40","user-qd2lm5sl4m","28/04/2024","En definitiva Claudia la mejor obsion el prian tal vez hubiera ganado si no hubiera puesto como su candidata a Xochitl no tiene nada de preparación la pobre mujer eso sí la ambición se le nota hasta en los poros Dios nos proteja de ganar está señora","7","en definitiva claudia la mejor obsion el prian representado por xochitl tal vez hubiera ganado si no hubiera puesto como su candidata a xochitl no tiene nada de preparación la pobre mujer eso sí la ambición se le nota hasta en los poros dios nos proteja de ganar está señora","","","",""
"2","adn40","mariadelcarmenflorescastil6045","28/04/2024","La contaminación del aire y del agua no es culpa de los gobiernos sino de nosotros los seres humanos","15","la contaminación del aire y del agua no es culpa de los gobiernos sino de nosotros los seres humanos","","","",""
"2","adn40","user-yv4vo3gy2s","28/04/2024","Definitivamente es lamentable que ellos tres sean las opciones para presidente. De ko único que estoy segura es que no cometo el error dos veces. Jamás votaré por Morena nuevamente; Máynez está ahí para ayudar a Morena obviamente, así que xochitl será la única opción que me queda para evitar que se vaya el pais peor de lo que ya está en manos de estos hipócritas de Morena regalando dinero a lo pendejo con algunos programas sociales que  no tkenen pies y cabeza.   Se debe invertir en educación, y no como el desastre que han hecho en la SEP con una educación donde se educa para el socialismo, lo peor que le está pasando a nuestro país y les siguen apludiendo a estos mentirosos porque tienen sus becas chamacos que , aunque sea deficiente su nivel académico, les regalan el dinero para que siga esta pantomima de Morena.","2","definitivamente es lamentable que ellos tres sean las opciones para presidente.de lo único que estoy segura es que no cometo el error dos veces.jamás votaré por morena nuevamente;maynez está ahí para ayudar a morena obviamente,así que xochitl será la única opción que me queda para evitar que se vaya el pais peor de lo que ya está en manos de estos hipócritas de morena regalando dinero a lo pendejo con algunos programas sociales que no tkenen pies y cabeza.se debe invertir en educación,y no como el desastre que han hecho en la sep con una educación donde se educa para el socialismo,lo peor que le está pasando a nuestro país y les siguen apludiendo a estos mentirosos porque tienen sus becas chamacos que,aunque sea deficiente su nivel académico,les regalan el dinero para que siga esta pantomima de morena.","","","",""
"2","adn40","veoalis9269","28/04/2024","Yo voto Claudia","29","yo voto claudia","","","",""
"2","adn40","user-ur6cu9di2y","28/04/2024","y ya luego empiezam los memes","2","y ya luego empiezam los memes","","","",""
"2","adn40","arnoldobarbavillavicencio2301","28/04/2024","Maynez diciendo que Jalisco esto y Jalisco el otro se nota que no sabe cómo está Jalisco empezando porque acá si se cayeron estaciones del macro periférico nada más que tuvieron la suerte de que fue durante la construcción, y también le recordamos que cuando se iba a construir el macro periférico Alfaro dijo que iba a terminar las laterales del mismo las cuales siguen en mucho puntos incompletas y no sé diga las ciclovias mal planeadas y obsoletas que han quitado carriles y solo provocan más tráfico en toda la ciudad, pero ahí anda presumiendo las disque mega obras de tres pesos la unica obra buena de los ultimos años la línea 3 y ni fue del gobierno naranja esa la hizo Aristóteles asi que yo no sé que presume","0","maynez diciendo que jalisco esto y jalisco el otro se nota que no sabe cómo está jalisco empezando porque acá si se cayeron estaciones del macro periférico nada más que tuvieron la suerte de que fue durante la construcción,y también le recordamos que cuando se iba a construir el macro periférico alfaro dijo que iba a terminar las laterales del mismo las cuales siguen en mucho puntos incompletas y no sé diga las ciclovias mal planeadas y obsoletas que han quitado carriles y solo provocan más tráfico en toda la ciudad,pero ahí anda presumiendo las disque mega obras de tres pesos la unica obra buena de los ultimos años la línea 3 y ni fue del gobierno naranja esa la hizo aristóteles así que yo no sé que presume","","","",""
"2","adn40","juanvasquez5230","28/04/2024","No conoces Oaxaca eres mentirosa","1","no conoces oaxaca eres mentirosa","","","",""
"2","adn40","psicologosote1234","28/04/2024","conozco a los dirigentes  de movimiento ciudadano, alguna vez les pedí apoyo, no dinero sino trabajo o que me apoyaran para tener una oportunidad y jamás voltearon a un servidor, es por ello que hay que analizar sus argumentos","0","conozco a los dirigentes de movimiento ciudadano,alguna vez les pedí apoyo,no dinero sino trabajo o que me apoyaran para tener una oportunidad y jamás voltearon a un servidor,es por ello que hay que analizar sus argumentos","","","",""
"2","adn40","j.r.optomverse5370","28/04/2024","A cabrón son los Estudios Churrubusco","0","a cabron son los estudios churrubusco","","","",""
"2","adn40","RutasTransporteEscolar-vw2of","28/04/2024","Halguien tiene un audífono se ve claramente por que no tiene los oídos libres por que contesta así en pausas como si no escuchara","0","halguien tiene un audífono se ve claramente por que no tiene los oídos libres por que contesta así en pausas como si no escuchara","","","",""
"2","adn40","ElizaSantamuertenegra","28/04/2024","Si te va a denunciar Claudia eres tu la que bo vale la pena,asi es,y no te van a proteger Claudia lo de tu marido y lo que tu desvias te lo comprobaran . EMILIANO ZAPATA VERACRUZ AHY LUGARES QUE BO TIENE LUZ","4","si te va a denunciar claudia eres tu la que no vale la pena,así es,y no te van a proteger claudia lo de tu marido y lo que tu desvias te lo comprobaran.emiliano zapata veracruz ahí lugares que no tiene luz","","","",""
"2","adn40","olgalidiamartinezsanchez4933","28/04/2024","Haber Claudio que te hace pensar que te vamos a creer que las cosas van a cambiar si amlo no hizo nada y tú eres el títere de él va seguir gobernando y tú solo pondrás tu cara","1","haber claudio que te hace pensar que te vamos a creer que las cosas van a cambiar si amlo no hizo nada y tú eres el títere de él va seguir gobernando y tú solo pondrás tu cara","","","",""
"2","adn40","user-ex8dj2tv2y","28/04/2024","Señora Claudia, la única transformación que hicieron los de su partido, Morena, es que el narcotráfico patrulla cada rincon en donde gobierna  morena, la presidenta municipal de mi pueblo Chiapas, que es de Morena, les  dio un premio para 60 personas armadas vivan ahi, que bonita trasformación hicieron, que falta señora Claudia, que comamos carne asada con esos delincuentes, si tanto los proteges, lleveceslos a su casa con su familia, por qué nosotros tenemos tanto dolor, ya hemos perdido hijos, padres, gracias a la delincuencia organizada.","1","señora claudia,la única transformación que hicieron los de su partido,morena,es que el narcotráfico patrulla cada rincon en donde gobierna morena,la presidenta municipal de mi pueblo chiapas,que es de morena,les dio un premio para 60 personas armadas vivan ahí,que bonita trasformación hicieron,que falta señora claudia,que comamos carne asada con esos delincuentes,si tanto los proteges,lleveceslos a su casa con su familia,por qué nosotros tenemos tanto dolor,ya hemos perdido hijos,padres,gracias a la delincuencia organizada.","","","",""
"2","adn40","LauraMartinez-io8ok","28/04/2024","Esa Xochitl  habla como muy ardida","1","esa xochitl habla como muy ardida","","","",""
"2","adn40","Ramon-gh2un","28/04/2024","16:00 De nada","0","16:00 de nada","","","",""
"2","adn40","sergiomartin3589","28/04/2024","Triste  pero cierto, Siempre abunda Los CORRIENTES Los Corruptos, Los Ignorantes, Los Tercos, Los Necios, Los Negativos etcétera ️ Muchos Apoyando a la Esclava de Pejelagarto ️","6","triste pero cierto,siempre abunda los corrientes los corruptos,los ignorantes,los tercos,los necios,los negativos etcétera️muchos apoyando a la esclava de pejelagarto️","","","",""
"2","adn40","reynasteffanymarquez1911","28/04/2024","No pues el único cuerdo aquí es Maynez! Creo que a Xochitl no le cae bien Claudia hahhahaha","0","no pues el único cuerdo aquí es maynez!creo que a xochitl no le cae bien claudia hahhahaha","","","",""
"2","adn40","mariom308","28/04/2024","""Soy xochitl Gálvez no FOX: Yo me mando sola"". Buena por esa!! XD","3","""soy xochitl galvez no fox:yo me mando sola"".buena por esa!!xd","","","",""
"2","adn40","ElviaEscobedo-ir8vx","28/04/2024","Hablar de claudia !! Y las propuestas que !!???","1","hablar de claudia!!y las propuestas que!!???","","","",""
"2","adn40","sergiodejesusgarciaperalta2682","28/04/2024","La señora gelatinas, busca ayudar con becas a escuelas privadas y dice de apoyar a los empresarios","0","la señora gelatinas,busca ayudar con becas a escuelas privadas y dice de apoyar a los empresarios","","","",""
"2","adn40","sandypaturbinagutierrez8438","28/04/2024","YO CREO QUE EN EL SUR DE LA REPUBLICA EL HUEVO CUESTA CINCUENTA PESOS LA CARTERA, EN CAMBIO EN SONORA CUESTA 120 PESOS LA CARTERA LA MÁS BARATA LA CONSIGUES EN 98 PESOS. EL KILO DE TORTILLA 32 PESOS EL MAS BARATO EN 28 PESOS, LA GASOLINA CUESTA 24 PESOS EL LITRO, Y ASI","0","yo creo que en el sur de la republica el huevo cuesta cincuenta pesos la cartera,en cambio en sonora cuesta 120 pesos la cartera la más barata la consigues en 98 pesos.el kilo de tortilla 32 pesos el más barato en 28 pesos,la gasolina cuesta 24 pesos el litro,y así","","","",""
